# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.770083770155906677e-02 1.577152125537395477e-02 6.395260803401470184e-03 2.218023146269842982e-04 2.460215473547577858e-04 1.988551393151283264e-02 2.456900896504521370e-03 6.011296500219032168e-05 4.416885972023010254e-02 5.782055202871561050e-03 4.190416634082794189e-02 1.836815290153026581e-02 6.996191106736660004e-03 2.659441903233528137e-03 1.493520685471594334e-03 7.884253561496734619e-02 5.115860607475042343e-03 9.685556142358109355e-05 5.207109823822975159e-02 6.365616805851459503e-03
1.100000000000000000e+04 2.264036796987056732e-02 1.377743110060691833e-02 5.735673476010560989e-03 1.196846933453343809e-04 7.394831627607345581e-04 5.377179477363824844e-03 5.411140620708465576e-02 7.050269778119400144e-05 3.625568002462387085e-02 5.739438347518444061e-03 4.630379006266593933e-02 1.797178573906421661e-02 6.756077054888010025e-03 2.372297225520014763e-03 1.973574049770832062e-03 7.121929526329040527e-02 5.626365169882774353e-02 1.252109213965013623e-04 4.584776610136032104e-02 6.442175246775150299e-03
1.200000000000000000e+04 1.651134714484214783e-02 1.137196272611618042e-02 5.238879472017288208e-03 9.641865472076460719e-05 1.293789828196167946e-04 2.679727971553802490e-03 1.085827243514358997e-03 4.381371400086209178e-05 2.814903669059276581e-02 4.224450793117284775e-03 5.599448084831237793e-02 1.827794872224330902e-02 6.911340169608592987e-03 2.489844337105751038e-03 1.692324178293347359e-03 8.253034949302673340e-02 5.295479204505681992e-03 8.879941742634400725e-05 3.953885659575462341e-02 5.076363682746887207e-03
1.300000000000000000e+04 1.173129212111234665e-02 9.278369136154651642e-03 4.752405919134616852e-03 9.280616359319537878e-05 9.855424286797642708e-05 7.078791502863168716e-03 1.143699744716286659e-03 3.861536970362067223e-05 1.885527372360229492e-02 3.098559333011507988e-03 7.678243517875671387e-02 2.115800604224205017e-02 7.371283601969480515e-03 2.306556329131126404e-03 1.911056227982044220e-03 1.243758797645568848e-01 8.661407046020030975e-03 8.937154780142009258e-05 3.131888806819915771e-02 4.046791233122348785e-03
1.400000000000000000e+04 3.887592256069183350e-02 1.901184953749179840e-02 9.831970557570457458e-03 4.652114585041999817e-04 6.663548410870134830e-04 5.585825536400079727e-03 2.698497613891959190e-03 7.897840987425297499e-05 5.053294450044631958e-02 5.517988465726375580e-03 5.751898512244224548e-02 2.323688007891178131e-02 1.050013955682516098e-02 2.565328963100910187e-03 1.772148767486214638e-03 4.765059426426887512e-02 4.756681155413389206e-03 1.328794751316308975e-04 5.675941705703735352e-02 5.777062848210334778e-03
1.500000000000000000e+04 2.207653596997261047e-02 1.416754070669412613e-02 6.752904504537582397e-03 1.693671074463054538e-04 2.598999417386949062e-04 3.312544431537389755e-03 1.412031007930636406e-03 4.830468242289498448e-05 3.548875078558921814e-02 4.355284385383129120e-03 6.090487912297248840e-02 2.355735562741756439e-02 7.956866174936294556e-03 1.469121780246496201e-03 1.330529921688139439e-03 6.230836734175682068e-02 4.718130454421043396e-03 8.276211883639916778e-05 4.421257227659225464e-02 4.866773262619972229e-03
1.600000000000000000e+04 1.543506979942321777e-02 1.131364144384860992e-02 5.836294032633304596e-03 1.168470771517604589e-04 5.371201550588011742e-04 6.830398458987474442e-03 2.685365080833435059e-02 8.474537025904282928e-05 2.440619468688964844e-02 3.245566505938768387e-03 8.300678431987762451e-02 2.994868159294128418e-02 7.613072171807289124e-03 1.294702291488647461e-03 1.608020626008510590e-03 8.025120943784713745e-02 3.006911464035511017e-02 1.405637012794613838e-04 3.651057928800582886e-02 3.806827589869499207e-03
1.700000000000000000e+04 8.937706239521503448e-03 8.053362369537353516e-03 4.603863693773746490e-03 7.404741336358711123e-05 1.039637863868847489e-04 1.727442606352269650e-03 1.105638686567544937e-03 3.504060077830217779e-05 1.446437928825616837e-02 2.010797383263707161e-03 1.149200275540351868e-01 3.894387558102607727e-02 7.344298996031284332e-03 1.329194172285497189e-03 1.509364810772240162e-03 1.035732999444007874e-01 5.951800849288702011e-03 8.665374480187892914e-05 2.880157716572284698e-02 2.628851681947708130e-03
1.800000000000000000e+04 5.908682011067867279e-03 5.994767416268587112e-03 3.593443892896175385e-03 6.092389230616390705e-05 1.275936665479093790e-04 2.334228949621319771e-03 8.770924177952110767e-04 3.823892984655685723e-05 7.530177012085914612e-03 1.095665851607918739e-03 1.414026021957397461e-01 5.125916749238967896e-02 7.544961757957935333e-03 1.202437677420675755e-03 1.618660171516239643e-03 1.451617926359176636e-01 7.100422400981187820e-03 8.942508429754525423e-05 2.270301990211009979e-02 1.667582429945468903e-03
1.900000000000000000e+04 4.938920959830284119e-03 5.258512683212757111e-03 2.854070160537958145e-03 1.348375080851837993e-04 2.088681794703006744e-04 1.236694678664207458e-02 4.456866066902875900e-03 1.717858322081156075e-05 3.586369333788752556e-03 7.721924921497702599e-04 1.691786795854568481e-01 6.905495375394821167e-02 8.460449986159801483e-03 1.480641076341271400e-03 2.055156510323286057e-03 2.079405188560485840e-01 1.084687653928995132e-02 5.306130333337932825e-05 1.906747743487358093e-02 1.216058037243783474e-03
